Date,High,Low,Open,Close,Volume,Adj Close
05/01/2009,3.434999943,3.311071396,3.327500105,3.377857208,1181608400,2.890247822
06/01/2009,3.47035718,3.299642801,3.426785707,3.322142839,1289310400,2.842575788
07/01/2009,3.303571463,3.223571539,3.278928518,3.250357151,753048800,2.781152964
08/01/2009,3.326785803,3.215714216,3.229642868,3.310714245,673500800,2.83279705
09/01/2009,3.335000038,3.219285727,3.328928471,3.234999895,546845600,2.768012524
12/01/2009,3.249642849,3.126785755,3.230714321,3.166428566,617716400,2.709340334
13/01/2009,3.204999924,3.083928585,3.151428461,3.132499933,798397600,2.680308342
14/01/2009,3.116071463,3.025714397,3.079999924,3.047499895,1021664000,2.607579947
15/01/2009,3.004285812,2.85892868,2.877500057,2.977857113,1831634000,2.547989607
16/01/2009,3.013571501,2.87142849,3.010714293,2.940357208,1047625600,2.515903234
20/01/2009,2.928571463,2.79285717,2.926071405,2.79285717,919914800,2.389696121
21/01/2009,2.960000038,2.832499981,2.835357189,2.958214283,1089270000,2.531182528
22/01/2009,3.214285612,3.065000057,3.144285679,3.155714273,1409528400,2.700171709
23/01/2009,3.209642887,3.089285612,3.100714207,3.155714273,763770000,2.700171709
26/01/2009,3.248928547,3.153571367,3.173571348,3.201428652,692238400,2.739287615
27/01/2009,3.26964283,3.204999924,3.221071482,3.240357161,618038400,2.772597313
28/01/2009,3.392857075,3.267857075,3.289999962,3.364285707,861406000,2.878635883
29/01/2009,3.369285822,3.307142973,3.324642897,3.321428537,592729200,2.84196496
30/01/2009,3.343571424,3.214642763,3.307142973,3.218928576,651478800,2.754261017
02/02/2009,3.285714388,3.174999952,3.182142973,3.268214226,558247200,2.796432734
03/02/2009,3.335000038,3.224285603,3.28285718,3.320714235,599309200,2.841353655
04/02/2009,3.4375,3.325000048,3.329285622,3.341071367,808421600,2.858772516
05/02/2009,3.473214388,3.307857037,3.313214302,3.444999933,749246400,2.947698116
06/02/2009,3.571428537,3.464285612,3.464999914,3.561428547,687209600,3.047319651
09/02/2009,3.678571463,3.553571463,3.571428537,3.661071539,715010800,3.132579088
10/02/2009,3.661071539,3.466428518,3.618928671,3.493928671,849060800,2.989563942
11/02/2009,3.511071444,3.420357227,3.441785812,3.457857132,674973600,2.958699703
12/02/2009,3.5625,3.422499895,3.422499895,3.545357227,817188400,3.033568621
13/02/2009,3.569285631,3.504285812,3.535357237,3.541428566,608977600,3.030206919
17/02/2009,3.465714216,3.367142916,3.459642887,3.376071453,678238400,2.888719797
18/02/2009,3.423214197,3.311428547,3.39464283,3.370357037,684779200,2.883830547
19/02/2009,3.366071463,3.218214273,3.334642887,3.237142801,922804400,2.769846201
20/02/2009,3.299999952,3.178571463,3.192857027,3.257142782,750316000,2.786958933
23/02/2009,3.285714388,3.089642763,3.27321434,3.10535717,786982000,2.657084465
24/02/2009,3.246071339,3.107142925,3.123214245,3.223214388,807105600,2.75792861
25/02/2009,3.318571329,3.1875,3.209285736,3.255714178,833053200,2.785736799
26/02/2009,3.318571329,3.177142859,3.285714388,3.185357094,629868400,2.725536108
27/02/2009,3.260714293,3.131071329,3.140357256,3.189642906,706658400,2.729203224
02/03/2009,3.257142782,3.131071329,3.147142887,3.140714169,770929600,2.68733716
03/03/2009,3.240714312,3.138571501,3.176071405,3.156071424,724340400,2.700478315
04/03/2009,3.313214302,3.194642782,3.220714331,3.256071329,741403600,2.786042929
05/03/2009,3.281071424,3.158928633,3.230714321,3.172857046,706899200,2.714839935
06/03/2009,3.157142878,2.940357208,3.154999971,3.04642868,1011147200,2.606662989
09/03/2009,3.12857151,2.948928595,3.00642848,2.968214273,698297600,2.539738894
10/03/2009,3.184642792,3.012857199,3.031071424,3.165357113,844258800,2.708423138
11/03/2009,3.359642744,3.199285746,3.207499981,3.309999943,846372800,2.83218646
12/03/2009,3.449285746,3.285714388,3.317857027,3.44107151,768457200,2.944336653
13/03/2009,3.471428633,3.393214226,3.439285755,3.426071405,601168400,2.931502104
16/03/2009,3.478214264,3.363571405,3.44749999,3.40785718,797244000,2.915916204
17/03/2009,3.560357094,3.395357132,3.401428461,3.559285641,786646000,3.045485973
18/03/2009,3.695714235,3.561428547,3.568214178,3.625714302,796037200,3.102325916
19/03/2009,3.685714245,3.580357075,3.637500048,3.629285812,500180800,3.105381727
20/03/2009,3.682499886,3.591785669,3.646071434,3.628214359,695587200,3.104464531
23/03/2009,3.862857103,3.633928537,3.668214321,3.845000029,666397200,3.289956093
24/03/2009,3.908571482,3.763928652,3.798571348,3.803571463,640612000,3.254508495
25/03/2009,3.869999886,3.709285736,3.84214282,3.803214312,646618000,3.254202843
26/03/2009,3.927857161,3.84214282,3.851071358,3.923928499,616252000,3.357491732
27/03/2009,3.876071453,3.799999952,3.865357161,3.81607151,492872800,3.265203953
30/03/2009,3.750357151,3.664642811,3.732500076,3.731785774,502796000,3.193084955
31/03/2009,3.837500095,3.75,3.76607132,3.754285812,570080000,3.212337017
01/04/2009,3.892857075,3.710357189,3.717499971,3.881785631,589372000,3.321431398
02/04/2009,4.098214149,3.920714378,3.933571339,4.025357246,812366800,3.444278479
03/04/2009,4.147500038,4.054285526,4.078214169,4.142499924,636241200,3.544510603
06/04/2009,4.241071224,4.045714378,4.105000019,4.23035717,658064400,3.619684935
07/04/2009,4.166785717,4.078214169,4.161785603,4.107142925,536580800,3.514258385
08/04/2009,4.171071529,4.092143059,4.122499943,4.154285908,455630000,3.554595709
09/04/2009,4.285714149,4.212857246,4.229285717,4.270357132,530756800,3.653911114
13/04/2009,4.320714474,4.25,4.286071301,4.293571472,389236400,3.673774958
14/04/2009,4.291785717,4.1875,4.270357132,4.225357056,454622000,3.615408182
15/04/2009,4.223214149,4.134285927,4.185714245,4.201428413,412882400,3.594933033
16/04/2009,4.39821434,4.242499828,4.25678587,4.337500095,593446000,3.711361408
17/04/2009,4.4375,4.294642925,4.327857018,4.407856941,497495600,3.771562576
20/04/2009,4.392499924,4.255714417,4.347499847,4.303571224,466466000,3.682331085
21/04/2009,4.36214304,4.235714436,4.246071339,4.348571301,470685600,3.720836401
22/04/2009,4.47678566,4.32857132,4.379642963,4.339643002,938767200,3.713195562
23/04/2009,4.54285717,4.411071301,4.522142887,4.478571415,945156800,3.832069159
24/04/2009,4.469285488,4.391785622,4.451428413,4.425000191,540764000,3.786230564
27/04/2009,4.464285851,4.380714417,4.389285564,4.454642773,480690000,3.811595678
28/04/2009,4.507500172,4.402143002,4.405357361,4.425000191,455856800,3.786230564
29/04/2009,4.530357361,4.422500134,4.458928585,4.469285488,458110800,3.824122906
30/04/2009,4.535714149,4.461428642,4.507857323,4.493928432,498489600,3.845208883
01/05/2009,4.569643021,4.492856979,4.492856979,4.544285774,397516000,3.888296604
04/05/2009,4.723214149,4.559999943,4.579999924,4.716785908,609358400,4.035895824
05/05/2009,4.744999886,4.682857037,4.705357075,4.73964262,398255200,4.0554533
06/05/2009,4.767857075,4.650714397,4.761785507,4.732142925,473538800,4.049035549
07/05/2009,4.728214264,4.567857265,4.726071358,4.609285831,531776000,3.943913937
08/05/2009,4.686785698,4.509285927,4.608571529,4.613928795,467964000,3.947886705
11/05/2009,4.67714262,4.539999962,4.548928738,4.627500057,404658800,3.959499598
12/05/2009,4.632500172,4.401785851,4.627142906,4.443571568,609481600,3.802120686
13/05/2009,4.429285526,4.263571262,4.400357246,4.267499924,595971600,3.6514678
14/05/2009,4.411785603,4.275000095,4.277857304,4.39107132,447826400,3.75720048
15/05/2009,4.450714111,4.343214512,4.368571281,4.372142792,367567200,3.741003036
18/05/2009,4.525000095,4.341785908,4.418928623,4.52321434,458841600,3.870267868
19/05/2009,4.61821413,4.490714073,4.529285908,4.551785946,372422400,3.894714594
20/05/2009,4.61464262,4.474999905,4.558214188,4.495357037,388584000,3.846431732
21/05/2009,4.527857304,4.388928413,4.469642639,4.434999943,407946000,3.794785976
22/05/2009,4.434999943,4.348214149,4.430356979,4.375,297998400,3.743448019
26/05/2009,4.672500134,4.448214054,4.455714226,4.670714378,636927200,3.99647522
27/05/2009,4.820714474,4.675357342,4.706428528,4.751785755,646422000,4.065843105
28/05/2009,4.835357189,4.715357304,4.76607132,4.823928356,487552800,4.127571583
29/05/2009,4.853571415,4.780357361,4.835357189,4.850357056,456534400,4.150185585
01/06/2009,4.999642849,4.857142925,4.873928547,4.97678566,452499600,4.25836277
02/06/2009,5.047857285,4.94107151,4.963928699,4.981785774,456223600,4.262641907
03/06/2009,5.039642811,4.966785908,5,5.033928394,565199600,4.307257175
04/06/2009,5.149285793,5.001428604,5.004642963,5.133571625,550634000,4.392516136
05/06/2009,5.228571415,5.11464262,5.189642906,5.166785717,632716000,4.420936108
08/06/2009,5.151071548,4.979642868,5.136428356,5.137499809,931652400,4.395877361
09/06/2009,5.162857056,5.01964283,5.136071205,5.097142696,676964400,4.361345768
10/06/2009,5.083928585,4.939285755,5.081428528,5.008928776,688623600,4.285866737
11/06/2009,5.05571413,4.948214054,4.98392868,4.998214245,524823600,4.276698589
12/06/2009,4.967857361,4.858571529,4.957499981,4.891785622,563085600,4.185632706
15/06/2009,4.890357018,4.817500114,4.857500076,4.860357285,539750400,4.158741951
16/06/2009,4.945357323,4.860714436,4.880714417,4.869642735,514805200,4.166686058
17/06/2009,4.908928394,4.804642677,4.881071568,4.842143059,571412800,4.143156528
18/06/2009,4.928571224,4.84250021,4.861071587,4.852857113,427680400,4.1523242
19/06/2009,4.982142925,4.889285564,4.931071281,4.981428623,721856800,4.262337208
22/06/2009,5.05571413,4.868928432,5.023928642,4.906071663,634914000,4.197856426
23/06/2009,4.89107132,4.745714188,4.87142849,4.786071301,706532400,4.095180511
24/06/2009,4.910714149,4.816428661,4.836428642,4.864999771,485525600,4.162714958
25/06/2009,5.007143021,4.828928471,4.848214149,4.994999886,589447600,4.273948669
26/06/2009,5.127142906,4.990714073,4.992499828,5.087142944,439384400,4.352791309
29/06/2009,5.14107132,5.054999828,5.123571396,5.070357323,567616000,4.33842802
30/06/2009,5.135714054,5.064285755,5.092143059,5.086785793,434224000,4.352484226
01/07/2009,5.166428566,5.090000153,5.125,5.101071358,414178800,4.364708424
02/07/2009,5.101071358,4.992499828,5.044642925,5.000714302,370479200,4.278836727
06/07/2009,4.963928699,4.866071224,4.95357132,4.95035696,498688400,4.235750198
07/07/2009,4.988571644,4.827857018,4.945714474,4.83571434,461596800,4.137657642
08/07/2009,4.929999828,4.800714493,4.854285717,4.900714397,575929200,4.193272591
09/07/2009,4.928214073,4.854642868,4.920000076,4.869999886,343025200,4.166993618
10/07/2009,4.963214397,4.868571281,4.869285583,4.947143078,445275600,4.232999325
13/07/2009,5.083571434,4.911785603,4.983571529,5.083571434,483501200,4.349733353
14/07/2009,5.113571644,5.041428566,5.072500229,5.081071377,347247600,4.347595692
15/07/2009,5.25,5.154285908,5.179999828,5.245714188,485587200,4.488470554
16/07/2009,5.286428452,5.198928356,5.205714226,5.268571377,393570800,4.508028984
17/07/2009,5.429285526,5.308214188,5.324285507,5.419642925,602154000,4.637293816
20/07/2009,5.537142754,5.388928413,5.473928452,5.461071491,735526400,4.672740936
21/07/2009,5.479642868,5.348214149,5.474642754,5.411071301,874781600,4.629959106
22/07/2009,5.668928623,5.57535696,5.63535738,5.597856998,874104000,4.789780617
23/07/2009,5.658571243,5.55571413,5.593928337,5.636428356,526962800,4.822783947
24/07/2009,5.714285851,5.589285851,5.60535717,5.713928699,438362400,4.889097214
27/07/2009,5.745714188,5.616428375,5.720356941,5.717857361,433311200,4.892457962
28/07/2009,5.717857361,5.62857151,5.674285889,5.714285851,363554800,4.88940239
29/07/2009,5.73035717,5.651785851,5.675000191,5.715357304,382158000,4.890318394
30/07/2009,5.882857323,5.767857075,5.775000095,5.813928604,469604800,4.97465992
31/07/2009,5.892857075,5.818214417,5.821071625,5.835357189,422536800,4.992996216
03/08/2009,5.951428413,5.888214111,5.900357246,5.943928719,394240000,5.085894108
04/08/2009,5.913214207,5.86464262,5.890357018,5.912499905,395810800,5.059002399
05/08/2009,5.978214264,5.86464262,5.919642925,5.896785736,423183600,5.045557499
06/08/2009,5.946785927,5.824642658,5.913571358,5.853928566,341616800,5.00888586
07/08/2009,5.949999809,5.885714054,5.910356998,5.911071301,387354800,5.057780743
10/08/2009,5.949999809,5.84499979,5.916428566,5.882857323,300294400,5.033638954
11/08/2009,5.870714188,5.781428337,5.846071243,5.815357208,355342400,4.975883007
12/08/2009,5.953928471,5.80214262,5.805356979,5.903928757,445071200,5.051669121
13/08/2009,6.023928642,5.946428776,5.951785564,6.014999866,439980800,5.146707535
14/08/2009,6.008214474,5.911785603,5.997857094,5.956428528,305816000,5.096590519
17/08/2009,5.84250021,5.693571568,5.841071606,5.699642658,524381200,4.876873016
18/08/2009,5.865714073,5.764642715,5.772500038,5.857142925,431152400,5.011637688
19/08/2009,5.903571606,5.801785946,5.8125,5.87857151,413271600,5.029973507
20/08/2009,5.954285622,5.878928661,5.892142773,5.940357208,342031200,5.082839489
21/08/2009,6.048928738,5.95714283,5.987500191,6.043571472,416074400,5.171154499
24/08/2009,6.096785545,6.009643078,6.075714111,6.037857056,406929600,5.166265011
25/08/2009,6.105000019,6.040357113,6.05214262,6.050000191,324354800,5.176652908
26/08/2009,6.055356979,5.955714226,6.032856941,5.978928566,303998800,5.115842819
27/08/2009,6.056071281,5.886785507,6.026785851,6.051785946,449181600,5.178183079
28/08/2009,6.160356998,6.018928528,6.152500153,6.073214054,453700800,5.196517467
31/08/2009,6.030357361,5.946428776,6.005714417,6.007500172,311337600,5.140289783
01/09/2009,6.071428776,5.890714169,5.999642849,5.903571606,469028000,5.051362991
02/09/2009,5.986071587,5.861071587,5.879285812,5.899285793,364249200,5.04769659
03/09/2009,5.967857361,5.892857075,5.94428587,5.948214054,293955200,5.089561462
04/09/2009,6.096428394,5.96750021,5.974285603,6.082499981,374628800,5.204463005
08/09/2009,6.183571339,6.142857075,6.177856922,6.176071644,315047600,5.284525871
09/09/2009,6.231071472,6.060714245,6.170714378,6.11214304,811087200,5.229826927
10/09/2009,6.1875,6.100357056,6.144999981,6.162857056,491134000,5.273219585
11/09/2009,6.184999943,6.102499962,6.175357342,6.148571491,348961200,5.260997772
14/09/2009,6.21071434,6.080357075,6.101071358,6.204285622,322011200,5.30866766
15/09/2009,6.27321434,6.199642658,6.215714455,6.255714417,426470800,5.352674484
16/09/2009,6.526785851,6.352857113,6.356785774,6.495357037,754023200,5.557723045
17/09/2009,6.671071529,6.498928547,6.499285698,6.591071606,810572000,5.639619827
18/09/2009,6.662499905,6.598571301,6.636785507,6.607857227,601582800,5.653982162
21/09/2009,6.612857342,6.486428738,6.581785679,6.572143078,437715600,5.623424053
22/09/2009,6.620714188,6.530357361,6.613928795,6.588571548,356753600,5.637480736
23/09/2009,6.74642849,6.608214378,6.62142849,6.625,593563600,5.66865015
24/09/2009,6.70357132,6.527500153,6.685714245,6.565000057,550880400,5.617311001
25/09/2009,6.625,6.480000019,6.500357151,6.513214111,445239200,5.573000908
28/09/2009,6.667142868,6.547500134,6.566785812,6.64821434,337444800,5.688514233
29/09/2009,6.692857265,6.582499981,6.668928623,6.620714188,345385600,5.664983273
30/09/2009,6.658928394,6.521785736,6.647500038,6.619642735,539585200,5.664066315
01/10/2009,6.650714397,6.45357132,6.619642735,6.459285736,524711600,5.526856899
02/10/2009,6.640714169,6.47678566,6.478928566,6.603571415,553308000,5.650315762
05/10/2009,6.673571587,6.581071377,6.650000095,6.643571377,423133200,5.684540749
06/10/2009,6.786071301,6.689285755,6.704999924,6.786071301,605085600,5.806470871
07/10/2009,6.805356979,6.751071453,6.777143002,6.794642925,465668000,5.81380415
08/10/2009,6.837500095,6.746071339,6.809285641,6.759643078,438211200,5.783857346
09/10/2009,6.810714245,6.736428738,6.748928547,6.802499771,293272000,5.820527077
12/10/2009,6.839643002,6.772857189,6.822143078,6.814642906,288024800,5.830918789
13/10/2009,6.827499866,6.775000095,6.808214188,6.786428452,348020400,5.806776524
14/10/2009,6.868571281,6.793928623,6.866071224,6.831785679,375510800,5.845585823
15/10/2009,6.818571568,6.768928528,6.772500038,6.80571413,373556400,5.823278427
16/10/2009,6.798571587,6.708571434,6.762499809,6.716071606,431426800,5.746575356
19/10/2009,6.785714149,6.626785755,6.708928585,6.780714512,942230800,5.801887989
20/10/2009,7.205357075,7.06607151,7.16428566,7.098571301,1141039200,6.073860168
21/10/2009,7.453928471,7.115356922,7.125714302,7.318571568,1193726800,6.26210165
22/10/2009,7.423214436,7.232500076,7.310714245,7.32857132,791392000,6.270657063
23/10/2009,7.349999905,7.258214474,7.346428394,7.283571243,420786800,6.232153893
26/10/2009,7.383928776,7.146428585,7.273928642,7.231428623,484338400,6.187540054
27/10/2009,7.24321413,7.01607132,7.202142715,7.048928738,756551600,6.031382561
28/10/2009,7.072143078,6.824999809,7.061071396,6.87142849,818386800,5.879505157
29/10/2009,7.028928757,6.86214304,6.964285851,7.012499809,570270400,6.000212669
30/10/2009,7.028571606,6.720356941,7.002142906,6.732142925,717525200,5.760327816
02/11/2009,6.888571262,6.627500057,6.778571606,6.761071205,678983200,5.785079002
03/11/2009,6.768571377,6.639999866,6.708928585,6.741071224,522541600,5.767966747
04/11/2009,6.923214436,6.793928623,6.811785698,6.814642906,487530400,5.830918789
05/11/2009,6.964285851,6.850714207,6.87142849,6.929642677,384801200,5.929316044
06/11/2009,6.971071243,6.87142849,6.875357151,6.940714359,295097600,5.938790321
09/11/2009,7.21071434,7.009285927,7.033571243,7.195000172,528855600,6.156369209
10/11/2009,7.320714474,7.178928375,7.179285526,7.249285698,401195200,6.202817917
11/11/2009,7.321428776,7.208214283,7.30571413,7.258928776,443870000,6.211069584
12/11/2009,7.316785812,7.193928719,7.255000114,7.213928699,363731200,6.172564507
13/11/2009,7.315357208,7.216785908,7.245357037,7.301785946,343240800,6.247739792
16/11/2009,7.428571224,7.321785927,7.338571548,7.379642963,485206400,6.314356804
17/11/2009,7.408571243,7.321428776,7.360000134,7.392857075,396513600,6.325662136
18/11/2009,7.392857075,7.285714149,7.376428604,7.355714321,374320800,6.293882847
19/11/2009,7.307499886,7.135714054,7.307499886,7.161071301,542326400,6.127337456
20/11/2009,7.156785488,7.062857151,7.112500191,7.139999866,406666400,6.109307766
23/11/2009,7.357142925,7.248214245,7.25,7.352857113,474896800,6.291437626
24/11/2009,7.352857113,7.24642849,7.333214283,7.301428795,318438400,6.247433662
25/11/2009,7.344642639,7.277143002,7.33571434,7.292500019,286454000,6.239793301
27/11/2009,7.248571396,7.084642887,7.114999771,7.163928509,295257200,6.129781723
30/11/2009,7.202857018,7.098928452,7.182499886,7.139642715,424858000,6.10900116
01/12/2009,7.241785526,7.029643059,7.222856998,7.034642696,465763200,6.019159317
02/12/2009,7.193571568,6.991071224,7.105714321,7.008214474,715260000,5.996545315
03/12/2009,7.106428623,7.009643078,7.050714493,7.017142773,448719600,6.004184723
04/12/2009,7.138571262,6.795714378,7.132143021,6.904285908,826884800,5.907619476
07/12/2009,6.920357227,6.738571644,6.904285908,6.748214245,714758800,5.774078369
08/12/2009,6.869642735,6.739285946,6.76285696,6.781071663,690398800,5.802191734
09/12/2009,7.077142715,6.796785831,6.831428528,7.064285755,684782000,6.044524193
10/12/2009,7.132143021,7.004285812,7.125,7.015357018,489669600,6.002657413
11/12/2009,7.071428776,6.908214092,7.063571453,6.952499866,429774800,5.948873997
14/12/2009,7.051071644,6.877142906,6.977499962,7.034999847,495790400,6.019465446
15/12/2009,7.053928375,6.902500153,6.993928432,6.934642792,419459600,5.933596134
16/12/2009,7.017857075,6.948214054,6.967857361,6.965357304,352984800,5.959875107
17/12/2009,6.964285851,6.821428776,6.937857151,6.852142811,388838800,5.863004208
18/12/2009,6.982142925,6.87857151,6.898928642,6.979642868,608770400,5.972098351
21/12/2009,7.133928776,6.988214493,7.001785755,7.079642773,611906400,6.057664394
22/12/2009,7.173214436,7.09499979,7.122857094,7.155714512,349515600,6.122752666
23/12/2009,7.227857113,7.171785831,7.185714245,7.217857361,345525600,6.175925732
24/12/2009,7.47678566,7.262499809,7.26964283,7.465714455,500889200,6.388002872
28/12/2009,7.64107132,7.486071587,7.561428547,7.557499886,644565600,6.466540337
29/12/2009,7.597142696,7.454642773,7.593928337,7.467857361,445205600,6.389839172
30/12/2009,7.571428776,7.439642906,7.458214283,7.558571339,412084400,6.467455864
31/12/2009,7.619642735,7.519999981,7.611785889,7.526071548,352410800,6.439647675
04/01/2010,7.660714149,7.585000038,7.622499943,7.643214226,493729600,6.539881706
05/01/2010,7.699642658,7.616071224,7.66428566,7.656428337,601904800,6.551187038
06/01/2010,7.686785698,7.526785851,7.656428337,7.534642696,552160000,6.446983337
07/01/2010,7.571428776,7.466071606,7.5625,7.520714283,477131200,6.435065269
08/01/2010,7.571428776,7.466428757,7.510714054,7.570714474,447610800,6.477846622
11/01/2010,7.607142925,7.444643021,7.599999905,7.503928661,462229600,6.420701981
12/01/2010,7.491785526,7.372142792,7.471071243,7.418571472,594459600,6.34766674
13/01/2010,7.533214092,7.28928566,7.423928738,7.52321434,605892000,6.437203884
14/01/2010,7.516428471,7.465000153,7.503928661,7.479642868,432894000,6.39992094
15/01/2010,7.557142735,7.352499962,7.533214092,7.354642868,594067600,6.292966843
19/01/2010,7.685357094,7.401428699,7.440357208,7.679999828,730007600,6.571356297
20/01/2010,7.698214054,7.482142925,7.675357342,7.561785698,612152800,6.470206738
21/01/2010,7.61821413,7.400357246,7.574285507,7.431071281,608154400,6.358362198
22/01/2010,7.410714149,7.041428566,7.385000229,7.0625,881767600,6.042994976
25/01/2010,7.310714245,7.149642944,7.232500076,7.252500057,1065699600,6.20556736
26/01/2010,7.632500172,7.235000134,7.35535717,7.355000019,1867110000,6.293272495
27/01/2010,7.520714283,7.126071453,7.387499809,7.424285889,1722568400,6.352555275
28/01/2010,7.339285851,7.096428394,7.318928719,7.117499828,1173502400,6.090055466
29/01/2010,7.221428394,6.794642925,7.181428432,6.859285831,1245952400,5.869115829
01/02/2010,7,6.83214283,6.870357037,6.954642773,749876400,5.950708866
02/02/2010,7.011428356,6.906428337,6.996785641,6.994999886,698342400,5.985238552
03/02/2010,7.150000095,6.943571568,6.970356941,7.115356922,615328000,6.088223457
04/02/2010,7.084642887,6.841785908,7.026071548,6.85892868,757652000,5.868809223
05/02/2010,7,6.81607151,6.879642963,6.980714321,850306800,5.973015785
08/02/2010,7.067142963,6.928571224,6.988928795,6.932857037,478270800,5.932068348
09/02/2010,7.053571224,6.955357075,7.014999866,7.00678587,632886800,5.995325089
10/02/2010,7.021428585,6.937857151,6.996071339,6.968571663,370361600,5.962625504
11/02/2010,7.133928776,6.93071413,6.960000038,7.095356941,550345600,6.071109772
12/02/2010,7.201428413,6.982142925,7.07535696,7.156428337,655468800,6.123366356
16/02/2010,7.274642944,7.197143078,7.212142944,7.264285564,543737600,6.215652466
17/02/2010,7.296785831,7.173571587,7.292500019,7.23392868,436396800,6.189678669
18/02/2010,7.281785488,7.175714493,7.201071262,7.247499943,422825200,6.201289177
19/02/2010,7.257143021,7.182499886,7.209285736,7.202499866,415469600,6.162786007
22/02/2010,7.232142925,7.113928795,7.226428509,7.157856941,390563600,6.124587059
23/02/2010,7.190357208,6.98964262,7.142857075,7.037857056,575094800,6.021910667
24/02/2010,7.19428587,7.065714359,7.079642773,7.166428566,460566400,6.131923199
25/02/2010,7.244999886,7.031785488,7.049285889,7.214285851,665126000,6.172869682
26/02/2010,7.327499866,7.214285851,7.227857113,7.307857037,507460800,6.252933025
01/03/2010,7.482142925,7.337500095,7.348214149,7.463928699,550093600,6.38647747
02/03/2010,7.529643059,7.419285774,7.497499943,7.458928585,566546400,6.382198334
03/03/2010,7.495357037,7.426428795,7.462142944,7.476071358,372052800,6.396865368
04/03/2010,7.532856941,7.451071262,7.474285603,7.525357246,366041200,6.439036846
05/03/2010,7.846428394,7.665357113,7.676428795,7.819643021,899620400,6.690841198
08/03/2010,7.860357285,7.794642925,7.857500076,7.824285507,429889600,6.694812775
09/03/2010,8.035714149,7.781785488,7.796785831,7.965000153,920259200,6.815215588
10/03/2010,8.052857399,7.971428394,7.993928432,8.029999733,596218000,6.870832443
11/03/2010,8.053571701,7.975714207,7.996785641,8.053571701,405700400,6.891003132
12/03/2010,8.133213997,8.0625,8.120357513,8.092857361,416323600,6.924616337
15/03/2010,8.053571701,7.866071224,8.049285889,7.994285583,493502800,6.84027338
16/03/2010,8.034999847,7.946785927,8.006428719,8.01607132,446908000,6.858914375
17/03/2010,8.087499619,7.973928452,8.032142639,8.004285812,450956800,6.8488307
18/03/2010,8.035714149,7.95035696,8.00357151,8.02321434,342109600,6.865026951
19/03/2010,8.044285774,7.901071548,8.028214455,7.9375,559445600,6.791684151
22/03/2010,8.071428299,7.862500191,7.873928547,8.026785851,456419600,6.86808157
23/03/2010,8.170714378,8.00357151,8.058571815,8.155714035,602431200,6.978398323
24/03/2010,8.221428871,8.125356674,8.130000114,8.191785812,597780400,7.009264469
25/03/2010,8.248929024,8.080357552,8.247142792,8.094642639,542284400,6.926144123
26/03/2010,8.283928871,8.162500381,8.176785469,8.24642849,640875200,7.056018829
29/03/2010,8.352499962,8.27214241,8.321428299,8.299642563,540744400,7.101551533
30/03/2010,8.481428146,8.366071701,8.449999809,8.423213959,527310000,7.207284451
31/03/2010,8.450357437,8.373571396,8.410357475,8.392857552,430659600,7.181309223
01/04/2010,8.526071548,8.3125,8.478928566,8.427499771,603145200,7.210952282
05/04/2010,8.518214226,8.384642601,8.39214325,8.517499924,684507600,7.287958145
06/04/2010,8.579999924,8.464285851,8.507143021,8.555000305,447017200,7.320045948
07/04/2010,8.640000343,8.523571014,8.555356979,8.592857361,628502000,7.352440357
08/04/2010,8.626428604,8.501428604,8.587142944,8.569643021,572989200,7.332575798
09/04/2010,8.638928413,8.587857246,8.62250042,8.635356903,334182800,7.388803959
12/04/2010,8.681071281,8.636071205,8.649999619,8.653214455,333026400,7.404082775
13/04/2010,8.67142868,8.611071587,8.637857437,8.658214569,306210800,7.408361912
14/04/2010,8.778928757,8.716785431,8.760000229,8.774642944,404076400,7.507981777
15/04/2010,8.893928528,8.768214226,8.777856827,8.890000343,376784800,7.606689453
16/04/2010,8.969285965,8.73392868,8.87749958,8.83571434,750545600,7.560237408
19/04/2010,8.853214264,8.634642601,8.822500229,8.823928833,566924400,7.550153732
20/04/2010,8.901785851,8.677143097,8.876428604,8.735357285,738326400,7.474365711
21/04/2010,9.294642448,9.133213997,9.242856979,9.257857323,982391200,7.921441555
22/04/2010,9.526785851,9.149999619,9.222857475,9.516785622,793424800,8.142995834
23/04/2010,9.720714569,9.535714149,9.571071625,9.672499657,796955600,8.276230812
26/04/2010,9.730713844,9.578214645,9.710000038,9.625,479068800,8.235586166
27/04/2010,9.565713882,9.304286003,9.54535675,9.358571053,709343600,8.007618904
28/04/2010,9.428571701,9.157500267,9.401785851,9.342857361,758402400,7.994168758
29/04/2010,9.642857552,9.357500076,9.393571854,9.594285965,558840800,8.20930481
30/04/2010,9.663214684,9.321428299,9.618214607,9.324643135,542463600,7.978589058
03/05/2010,9.567142487,9.388571739,9.422857285,9.512499809,454342000,8.139327049
04/05/2010,9.403214455,9.169642448,9.388928413,9.238571167,723819600,7.904941082
05/05/2010,9.219285965,8.883213997,9.036786079,9.142499924,883103200,7.822735786
06/05/2010,9.223214149,7.116071224,9.065357208,8.794642448,1285860800,7.525095463
07/05/2010,8.806071281,8.043213844,8.703928947,8.423571587,1676018400,7.207590103
10/05/2010,9.094642639,8.876070976,8.9375,9.071071625,984306400,7.761620045
11/05/2010,9.281785965,8.946428299,8.994285583,9.161428452,848906800,7.838932037
12/05/2010,9.397500038,9.239285469,9.258571625,9.360357285,654379600,8.009145737
